team_id,team_name,team_logo,country_logo,region_name
hltv_team_13798,Clutchain,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7cphg4conkpudhr3rvg.png,,
hltv_team_13725,Guara,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6ua3mcconkpudhr3pkg.png,,
hltv_team_13238,JUMBO,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cvsvmjsconkt3lege50g.png,,
hltv_team_13651,ReThink,https://oss.5eplay.com/sport/csgo/team/null.png,,
csgo_tm_9422,CarritoSpain,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13718,100RA,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d717e54conkpudhr3prg.png,,
hltv_team_13731,The MongolZ Academy,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6sf2bkconkpudhr3opg.png,,
hltv_team_13159,Prestige,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d06samsconkt3lege6r0.png,,
hltv_team_12745,brazylijski luz,https://oss.5eplay.com/cloudx/p/sport/csgo/team/co8v014conklgsjvh3b0.png,,
hltv_team_13465,Dziuseppe,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13425,Reign Above,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d69tidcconkpudhr3l70.webp,,
hltv_team_12855,HAVENs,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ctdqc8sconkqmjpn7ev0.png,,
hltv_team_13687,Hermine,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13571,SINQU,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d5a7nvsconkpudhr3ftg.png,,
hltv_team_13646,Fortress,https://oss.5eplay.com/sport/csgo/team/null.png,,
csgo_tm_10976,FURIA fe,https://oss.5eplay.com/sport/csgo/team/cgcl53pll806h1bg2n40.png,,
hltv_team_12190,Shimmer,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ckbmp84conkqks63bmbg.png,,
hltv_team_13702,The Continental,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13763,MASQ,https://oss.5eplay.com/sport/csgo/team/null.png,,
csgo_tm_8488,INFURITY,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cnr93jkconklgsjvgor0.png,,
hltv_team_13543,Time Waves,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7cpfhsconkpudhr3ru0.png,,
hltv_team_13608,Fokus,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13788,Clutchain,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13797,ZOTIX,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13713,Evo Novo,https://oss.5eplay.com/sport/csgo/team/null.png,,
csgo_tm_10901,Overknight,https://oss.5eplay.com/sport/csgo/team/10901.png,,
hltv_team_12301,FLY RED,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_cilsutcconkqks63a330.png,,
csgo_tm_5479,Mythic,https://oss.5eplay.com/sport/csgo/team/hz/cec3psf4nfq43340urgg.png,,
hltv_team_13796,Young TigeRES,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13694,THE UNIT,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13566,Exilium,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13733,Sicarios,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13685,Skele,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_12568,EC BANGA,https://oss.5eplay.com/cloudx/p/sport/csgo/team/csmvbqsconkotam81dhg.png,,
csgo_tm_10864,VP.P,https://oss.5eplay.com/sport/csgo/team/hz/cec3v4n4nfq43340vru0.png,,
hltv_team_13476,VEXA,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6ua2c4conkpudhr3pf0.png,,
hltv_team_12242,ClayMakers,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13471,ALZON,https://oss.5eplay.com/sport/csgo/team/null.png,,
csgo_tm_10975,MIBR.fe,https://oss.5eplay.com/sport/csgo/team/merge_cgcl8r9ll806h1bg2nq0.png,,
hltv_team_13732,B8 Academy,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13722,Hacha,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_13142,AKA HERO KAJO,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_12457,RoundsGG,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ckq9f3kconkqks63c24g.png,,
csgo_tm_11718,BIG.E,https://oss.5eplay.com/sport/csgo/team/merge_cgch9h9ll806h1bg2ln0.png,,
hltv_team_12731,LE-LUX,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d1o6mjkconkt3legeqrg.png,,
hltv_team_13395,hindsight,https://oss.5eplay.com/sport/csgo/team/null.png,,
hltv_team_12533,Atrix,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_crl975sconkotam80stg.png,,
