match_id,map_index,map_name,team1_score,team2_score,winner_side,winner_team_id,winner_team_name,fetched_at
csgo_mc_2389918,1,Nuke,13,5,t1,csgo_tm_9455,Imperial,2026-04-22 14:59:12
csgo_mc_2389918,2,Mirage,13,5,t1,csgo_tm_9455,Imperial,2026-04-22 14:59:12
csgo_mc_2389919,1,Nuke,13,16,t2,csgo_tm_9996,9z,2026-04-22 14:59:12
csgo_mc_2389919,2,Dust2,5,13,t2,csgo_tm_9996,9z,2026-04-22 14:59:12
csgo_mc_2389920,1,Ancient,13,8,t1,csgo_tm_7176,RED Canids,2026-04-22 14:59:12
csgo_mc_2389920,2,Nuke,13,4,t1,csgo_tm_7176,RED Canids,2026-04-22 14:59:12
csgo_mc_2389921,1,Overpass,13,7,t1,csgo_tm_8113,Sharks,2026-04-22 14:59:12
csgo_mc_2389921,2,Nuke,16,14,t1,csgo_tm_8113,Sharks,2026-04-22 14:59:12
csgo_mc_2389922,1,Nuke,13,6,t1,csgo_tm_9455,Imperial,2026-04-22 14:59:11
csgo_mc_2389922,2,Inferno,8,13,t2,csgo_tm_9996,9z,2026-04-22 14:59:11
csgo_mc_2389922,3,Dust2,9,13,t2,csgo_tm_9996,9z,2026-04-22 14:59:11
csgo_mc_2389923,1,Nuke,11,13,t2,csgo_tm_8113,Sharks,2026-04-22 14:59:11
csgo_mc_2389923,2,Inferno,16,14,t1,csgo_tm_7176,RED Canids,2026-04-22 14:59:11
csgo_mc_2389923,3,Mirage,6,13,t2,csgo_tm_8113,Sharks,2026-04-22 14:59:11
csgo_mc_2389924,1,Overpass,13,9,t1,csgo_tm_9996,9z,2026-04-22 14:59:10
csgo_mc_2389924,2,Inferno,13,7,t1,csgo_tm_9996,9z,2026-04-22 14:59:10
csgo_mc_2389933,1,Ancient,11,13,t2,hltv_team_13602,MOS,2026-04-22 14:59:13
csgo_mc_2389933,2,Dust2,7,13,t2,hltv_team_13602,MOS,2026-04-22 14:59:13
csgo_mc_2389934,1,Anubis,13,9,t1,csgo_tm_8840,LVG,2026-04-22 14:59:13
csgo_mc_2389934,2,Dust2,13,6,t1,csgo_tm_8840,LVG,2026-04-22 14:59:13
csgo_mc_2389935,1,Dust2,13,4,t1,csgo_tm_11514,RA,2026-04-22 14:59:13
csgo_mc_2389935,2,Ancient,11,13,t2,hltv_team_12900,NomadS,2026-04-22 14:59:13
csgo_mc_2389935,3,Inferno,13,4,t1,csgo_tm_11514,RA,2026-04-22 14:59:13
csgo_mc_2389936,1,Mirage,13,7,t1,csgo_tm_4863,TYLOO,2026-04-22 14:59:13
csgo_mc_2389936,2,Nuke,13,7,t1,csgo_tm_4863,TYLOO,2026-04-22 14:59:13
csgo_mc_2389937,1,Ancient,9,13,t2,csgo_tm_8840,LVG,2026-04-22 14:59:11
csgo_mc_2389937,2,Dust2,5,13,t2,csgo_tm_8840,LVG,2026-04-22 14:59:11
csgo_mc_2389938,1,Overpass,7,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:59:11
csgo_mc_2389938,2,Inferno,17,19,t2,csgo_tm_4863,TYLOO,2026-04-22 14:59:11
csgo_mc_2389939,1,Nuke,12,16,t2,csgo_tm_4863,TYLOO,2026-04-22 14:59:11
csgo_mc_2389939,2,Overpass,10,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:59:11
csgo_mc_2389947,1,Nuke,13,10,t1,csgo_tm_4608,NAVI,2026-04-22 14:59:04
csgo_mc_2389947,2,Mirage,13,6,t1,csgo_tm_4608,NAVI,2026-04-22 14:59:04
csgo_mc_2389948,1,Mirage,6,13,t2,hltv_team_13286,FUT,2026-04-22 14:59:04
csgo_mc_2389948,2,Anubis,16,13,t1,csgo_tm_11861,Aurora,2026-04-22 14:59:04
csgo_mc_2389948,3,Overpass,6,13,t2,hltv_team_13286,FUT,2026-04-22 14:59:04
csgo_mc_2389949,1,Dust2,7,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:59:04
csgo_mc_2389949,2,Inferno,13,7,t1,csgo_tm_4494,MOUZ,2026-04-22 14:59:04
csgo_mc_2389949,3,Overpass,13,3,t1,csgo_tm_4494,MOUZ,2026-04-22 14:59:04
csgo_mc_2389950,1,Overpass,13,5,t1,csgo_tm_6667,FaZe,2026-04-22 14:59:04
csgo_mc_2389950,2,Ancient,13,9,t1,csgo_tm_6667,FaZe,2026-04-22 14:59:04
csgo_mc_2389951,1,Mirage,13,11,t1,csgo_tm_9565,Vitality,2026-04-22 14:59:03
csgo_mc_2389951,2,Inferno,8,13,t2,csgo_tm_5995,G2,2026-04-22 14:59:03
csgo_mc_2389951,3,Anubis,13,8,t1,csgo_tm_9565,Vitality,2026-04-22 14:59:03
csgo_mc_2389952,1,Nuke,13,7,t1,csgo_tm_11283,Falcons,2026-04-22 14:59:04
csgo_mc_2389952,2,Dust2,13,10,t1,csgo_tm_11283,Falcons,2026-04-22 14:59:04
csgo_mc_2389953,1,Mirage,13,11,t1,csgo_tm_8297,FURIA,2026-04-22 14:59:03
csgo_mc_2389953,2,Inferno,13,10,t1,csgo_tm_8297,FURIA,2026-04-22 14:59:03
csgo_mc_2389954,1,Nuke,7,13,t2,csgo_tm_4773,paiN,2026-04-22 14:59:03
csgo_mc_2389954,2,Mirage,13,1,t1,csgo_tm_6248,Mongolz,2026-04-22 14:59:03
csgo_mc_2389954,3,Dust2,13,2,t1,csgo_tm_6248,Mongolz,2026-04-22 14:59:03
csgo_mc_2389955,1,Inferno,9,13,t2,csgo_tm_4494,MOUZ,2026-04-22 14:59:03
csgo_mc_2389955,2,Mirage,7,13,t2,csgo_tm_4494,MOUZ,2026-04-22 14:59:03
csgo_mc_2389956,1,Overpass,2,13,t2,csgo_tm_6665,Astralis,2026-04-22 14:59:03
csgo_mc_2389956,2,Nuke,11,13,t2,csgo_tm_6665,Astralis,2026-04-22 14:59:03
csgo_mc_2389957,1,Anubis,13,9,t1,csgo_tm_11283,Falcons,2026-04-22 14:59:03
csgo_mc_2389957,2,Dust2,11,13,t2,csgo_tm_6667,FaZe,2026-04-22 14:59:03
csgo_mc_2389957,3,Ancient,13,4,t1,csgo_tm_11283,Falcons,2026-04-22 14:59:03
csgo_mc_2389958,1,Mirage,13,8,t1,csgo_tm_5995,G2,2026-04-22 14:59:03
csgo_mc_2389958,2,Inferno,8,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:59:03
csgo_mc_2389958,3,Dust2,4,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:59:03
csgo_mc_2389959,1,Mirage,9,13,t2,hltv_team_13286,FUT,2026-04-22 14:59:02
csgo_mc_2389959,2,Overpass,22,18,t1,csgo_tm_8297,FURIA,2026-04-22 14:59:02
csgo_mc_2389959,3,Anubis,13,9,t1,csgo_tm_8297,FURIA,2026-04-22 14:59:02
csgo_mc_2389960,1,Nuke,10,13,t2,csgo_tm_4773,paiN,2026-04-22 14:59:02
csgo_mc_2389960,2,Anubis,13,7,t1,csgo_tm_11861,Aurora,2026-04-22 14:59:02
csgo_mc_2389960,3,Dust2,13,4,t1,csgo_tm_11861,Aurora,2026-04-22 14:59:02
csgo_mc_2389961,1,Mirage,10,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:59:01
csgo_mc_2389961,2,Dust2,13,4,t1,csgo_tm_9565,Vitality,2026-04-22 14:59:01
csgo_mc_2389961,3,Nuke,13,4,t1,csgo_tm_9565,Vitality,2026-04-22 14:59:01
csgo_mc_2389962,1,Nuke,13,9,t1,csgo_tm_11241,B8,2026-04-22 14:59:02
csgo_mc_2389962,2,Ancient,13,4,t1,csgo_tm_11241,B8,2026-04-22 14:59:02
csgo_mc_2389963,1,Anubis,13,9,t1,csgo_tm_4608,NAVI,2026-04-22 14:59:01
csgo_mc_2389963,2,Mirage,9,13,t2,csgo_tm_11861,Aurora,2026-04-22 14:59:01
csgo_mc_2389963,3,Inferno,16,12,t1,csgo_tm_4608,NAVI,2026-04-22 14:59:01
csgo_mc_2389964,1,Mirage,13,2,t1,csgo_tm_6667,FaZe,2026-04-22 14:59:01
csgo_mc_2389964,2,Ancient,11,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:59:01
csgo_mc_2389964,3,Inferno,9,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:59:01
csgo_mc_2389965,1,Ancient,13,9,t1,csgo_tm_6248,Mongolz,2026-04-22 14:59:01
csgo_mc_2389965,2,Mirage,7,13,t2,csgo_tm_11241,B8,2026-04-22 14:59:01
csgo_mc_2389965,3,Nuke,19,17,t1,csgo_tm_6248,Mongolz,2026-04-22 14:59:01
csgo_mc_2389966,1,Overpass,13,7,t1,hltv_team_13286,FUT,2026-04-22 14:59:01
csgo_mc_2389966,2,Mirage,13,4,t1,hltv_team_13286,FUT,2026-04-22 14:59:01
csgo_mc_2389967,1,Dust2,5,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:59
csgo_mc_2389967,2,Inferno,8,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:59
csgo_mc_2389968,1,Nuke,5,13,t2,csgo_tm_7175,Heroic,2026-04-22 14:58:59
csgo_mc_2389968,2,Inferno,10,13,t2,csgo_tm_7175,Heroic,2026-04-22 14:58:59
csgo_mc_2389969,1,Mirage,16,14,t1,csgo_tm_8297,FURIA,2026-04-22 14:58:59
csgo_mc_2389969,2,Inferno,4,13,t2,csgo_tm_11283,Falcons,2026-04-22 14:58:59
csgo_mc_2389969,3,Anubis,11,13,t2,csgo_tm_11283,Falcons,2026-04-22 14:58:59
csgo_mc_2389970,1,Inferno,13,10,t1,csgo_tm_5995,G2,2026-04-22 14:58:59
csgo_mc_2389970,2,Mirage,13,9,t1,csgo_tm_5995,G2,2026-04-22 14:58:59
csgo_mc_2389971,1,Mirage,13,8,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:57
csgo_mc_2389971,2,Overpass,16,14,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:57
csgo_mc_2389972,1,Ancient,5,13,t2,csgo_tm_6665,Astralis,2026-04-22 14:58:57
csgo_mc_2389972,2,Mirage,9,13,t2,csgo_tm_6665,Astralis,2026-04-22 14:58:57
csgo_mc_2389973,1,Inferno,13,3,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:57
csgo_mc_2389973,2,Nuke,7,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:57
csgo_mc_2389973,3,Mirage,11,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:57
csgo_mc_2389974,1,Overpass,10,13,t2,csgo_tm_11861,Aurora,2026-04-22 14:58:57
csgo_mc_2389974,2,Mirage,13,16,t2,csgo_tm_11861,Aurora,2026-04-22 14:58:57
csgo_mc_2389975,1,Dust2,16,14,t1,csgo_tm_8297,FURIA,2026-04-22 14:58:57
csgo_mc_2389975,2,Inferno,14,16,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:57
csgo_mc_2389975,3,Mirage,13,8,t1,csgo_tm_8297,FURIA,2026-04-22 14:58:57
csgo_mc_2389976,1,Mirage,13,6,t1,csgo_tm_5995,G2,2026-04-22 14:58:57
csgo_mc_2389976,2,Ancient,13,9,t1,csgo_tm_5995,G2,2026-04-22 14:58:57
csgo_mc_2389977,1,Overpass,13,7,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:55
csgo_mc_2389977,2,Dust2,13,11,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:55
csgo_mc_2389978,1,Dust2,17,19,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:55
csgo_mc_2389978,2,Mirage,13,10,t1,hltv_team_13286,FUT,2026-04-22 14:58:55
csgo_mc_2389978,3,Ancient,10,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:55
csgo_mc_2389979,1,Dust2,13,7,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:54
csgo_mc_2389979,2,Ancient,13,9,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:54
csgo_mc_2389980,1,Dust2,14,16,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:51
csgo_mc_2389980,2,Mirage,13,7,t1,csgo_tm_11283,Falcons,2026-04-22 14:58:51
csgo_mc_2389980,3,Ancient,8,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:51
csgo_mc_2389981,1,Ancient,10,13,t2,csgo_tm_4608,NAVI,2026-04-22 14:58:50
csgo_mc_2389981,2,Inferno,13,4,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:50
csgo_mc_2389981,3,Mirage,13,6,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:50
csgo_mc_2389982,1,Inferno,13,8,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:50
csgo_mc_2389982,2,Overpass,13,10,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:50
csgo_mc_2389983,1,Mirage,3,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:49
csgo_mc_2389983,2,Dust2,13,10,t1,csgo_tm_8297,FURIA,2026-04-22 14:58:49
csgo_mc_2389983,3,Nuke,10,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:49
csgo_mc_2389984,1,Dust2,13,11,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:48
csgo_mc_2389984,2,Inferno,13,10,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:48
csgo_mc_2389985,1,Mirage,16,13,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:48
csgo_mc_2389985,2,Dust2,13,3,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:48
csgo_mc_2389986,1,Mirage,13,6,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:47
csgo_mc_2389986,2,Inferno,13,10,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:47
csgo_mc_2389987,1,Overpass,10,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:47
csgo_mc_2389987,2,Dust2,4,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:47
csgo_mc_2389987,3,Inferno,13,16,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:47
csgo_mc_2390027,1,Mirage,11,13,t2,hltv_team_13479,Omega,2026-04-22 14:59:03
csgo_mc_2390027,2,Ancient,13,16,t2,hltv_team_13479,Omega,2026-04-22 14:59:03
csgo_mc_2390028,1,Ancient,9,13,t2,hltv_team_13644,TDK,2026-04-22 14:59:02
csgo_mc_2390028,2,Anubis,4,13,t2,hltv_team_13644,TDK,2026-04-22 14:59:02
csgo_mc_2390029,1,Nuke,5,13,t2,hltv_team_12967,WW,2026-04-22 14:59:02
csgo_mc_2390029,2,Dust2,10,13,t2,hltv_team_12967,WW,2026-04-22 14:59:02
csgo_mc_2390030,1,Overpass,16,14,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:59:01
csgo_mc_2390030,2,Dust2,10,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:59:01
csgo_mc_2390030,3,Ancient,13,8,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:59:01
csgo_mc_2390031,1,Inferno,13,4,t1,csgo_tm_10459,ARCRED,2026-04-22 14:59:01
csgo_mc_2390031,2,Dust2,13,7,t1,csgo_tm_10459,ARCRED,2026-04-22 14:59:01
csgo_mc_2390032,1,Mirage,13,4,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:59:00
csgo_mc_2390032,2,Anubis,13,7,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:59:00
csgo_mc_2390033,1,Dust2,13,5,t1,hltv_team_13573,ex-Zero Tenacity,2026-04-22 14:58:59
csgo_mc_2390033,2,Nuke,14,16,t2,csgo_tm_10854,LK,2026-04-22 14:58:59
csgo_mc_2390033,3,Mirage,8,13,t2,csgo_tm_10854,LK,2026-04-22 14:58:59
csgo_mc_2390034,1,Nuke,5,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:58
csgo_mc_2390034,2,Dust2,19,16,t1,hltv_team_13501,illwill,2026-04-22 14:58:58
csgo_mc_2390034,3,Mirage,11,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:58
csgo_mc_2390035,1,Inferno,16,13,t1,hltv_team_13501,illwill,2026-04-22 14:58:57
csgo_mc_2390035,2,Mirage,9,13,t2,csgo_tm_9139,Brute,2026-04-22 14:58:57
csgo_mc_2390035,3,Dust2,13,6,t1,hltv_team_13501,illwill,2026-04-22 14:58:57
csgo_mc_2390036,1,Overpass,13,9,t1,hltv_team_12857,FORZE Reload,2026-04-22 14:58:57
csgo_mc_2390036,2,Ancient,11,13,t2,hltv_team_12858,kONO,2026-04-22 14:58:57
csgo_mc_2390036,3,Nuke,6,13,t2,hltv_team_12858,kONO,2026-04-22 14:58:57
csgo_mc_2390037,1,Dust2,7,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:57
csgo_mc_2390037,2,Anubis,11,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:57
csgo_mc_2390038,1,Inferno,13,8,t1,hltv_team_13573,ex-Zero Tenacity,2026-04-22 14:58:56
csgo_mc_2390038,2,Overpass,10,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:56
csgo_mc_2390038,3,Dust2,5,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:56
csgo_mc_2390039,1,Mirage,13,1,t1,hltv_team_12967,WW,2026-04-22 14:58:55
csgo_mc_2390039,2,Dust2,13,3,t1,hltv_team_12967,WW,2026-04-22 14:58:55
csgo_mc_2390040,1,Ancient,13,11,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:55
csgo_mc_2390040,2,Overpass,11,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:55
csgo_mc_2390040,3,Anubis,13,10,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:55
csgo_mc_2390041,1,Nuke,13,10,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:54
csgo_mc_2390041,2,Mirage,13,10,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:54
csgo_mc_2390042,1,Dust2,14,16,t2,csgo_tm_10854,LK,2026-04-22 14:58:53
csgo_mc_2390042,2,Mirage,13,5,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:53
csgo_mc_2390042,3,Nuke,6,13,t2,csgo_tm_10854,LK,2026-04-22 14:58:53
csgo_mc_2390043,1,Anubis,13,11,t1,hltv_team_13333,ASTRAL,2026-04-22 14:58:53
csgo_mc_2390043,2,Mirage,16,19,t2,csgo_tm_9139,Brute,2026-04-22 14:58:53
csgo_mc_2390043,3,Inferno,13,7,t1,hltv_team_13333,ASTRAL,2026-04-22 14:58:53
csgo_mc_2390044,1,Dust2,9,13,t2,hltv_team_12857,FORZE Reload,2026-04-22 14:58:52
csgo_mc_2390044,2,Mirage,7,13,t2,hltv_team_12857,FORZE Reload,2026-04-22 14:58:52
csgo_mc_2390045,1,Nuke,13,6,t1,hltv_team_13501,illwill,2026-04-22 14:58:52
csgo_mc_2390045,2,Dust2,10,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:52
csgo_mc_2390045,3,Overpass,3,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:52
csgo_mc_2390046,1,Ancient,13,11,t1,hltv_team_13479,Omega,2026-04-22 14:58:52
csgo_mc_2390046,2,Inferno,14,16,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:52
csgo_mc_2390046,3,Dust2,7,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:52
csgo_mc_2390047,1,Anubis,2,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:50
csgo_mc_2390047,2,Inferno,13,4,t1,hltv_team_12858,kONO,2026-04-22 14:58:50
csgo_mc_2390047,3,Overpass,13,16,t2,hltv_team_13644,TDK,2026-04-22 14:58:50
csgo_mc_2390048,1,Dust2,14,16,t2,hltv_team_13613,Bebop,2026-04-22 14:58:50
csgo_mc_2390048,2,Nuke,13,10,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:50
csgo_mc_2390048,3,Ancient,13,9,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:50
csgo_mc_2390049,1,Dust2,16,14,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:50
csgo_mc_2390049,2,Ancient,13,0,t1,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:50
csgo_mc_2390050,1,Dust2,14,16,t2,hltv_team_12967,WW,2026-04-22 14:58:49
csgo_mc_2390050,2,Nuke,13,11,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:49
csgo_mc_2390050,3,Overpass,8,13,t2,hltv_team_12967,WW,2026-04-22 14:58:49
csgo_mc_2390052,1,Inferno,8,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:48
csgo_mc_2390052,2,Dust2,16,14,t1,hltv_team_12857,FORZE Reload,2026-04-22 14:58:48
csgo_mc_2390052,3,Mirage,4,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:48
csgo_mc_2390053,1,Inferno,13,11,t1,hltv_team_13333,ASTRAL,2026-04-22 14:58:48
csgo_mc_2390053,2,Dust2,11,13,t2,hltv_team_12858,kONO,2026-04-22 14:58:48
csgo_mc_2390053,3,Nuke,13,11,t1,hltv_team_13333,ASTRAL,2026-04-22 14:58:48
csgo_mc_2390054,1,Anubis,4,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:47
csgo_mc_2390054,2,Ancient,9,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:47
csgo_mc_2390055,1,Nuke,9,13,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:47
csgo_mc_2390055,2,Anubis,16,13,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:47
csgo_mc_2390055,3,Ancient,14,16,t2,hltv_team_13510,QWENTRY,2026-04-22 14:58:47
csgo_mc_2390056,1,Nuke,6,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:47
csgo_mc_2390056,2,Dust2,17,19,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:47
csgo_mc_2390057,1,Anubis,13,4,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:46
csgo_mc_2390057,2,Mirage,13,1,t1,csgo_tm_10459,ARCRED,2026-04-22 14:58:46
csgo_mc_2390058,1,Mirage,13,5,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:46
csgo_mc_2390058,2,Ancient,9,13,t2,csgo_tm_10854,LK,2026-04-22 14:58:46
csgo_mc_2390058,3,Nuke,14,16,t2,csgo_tm_10854,LK,2026-04-22 14:58:46
csgo_mc_2390059,1,Nuke,7,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:46
csgo_mc_2390059,2,Anubis,9,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:46
csgo_mc_2390060,1,Ancient,13,9,t1,hltv_team_13117,Inner Circle,2026-04-22 14:58:46
csgo_mc_2390060,2,Overpass,5,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:46
csgo_mc_2390060,3,Dust2,5,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:46
csgo_mc_2390061,1,Dust2,11,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:45
csgo_mc_2390061,2,Ancient,16,14,t1,hltv_team_13592,magic,2026-04-22 14:58:45
csgo_mc_2390061,3,Mirage,3,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:45
csgo_mc_2390062,1,Dust2,13,6,t1,hltv_team_13470,Oramond,2026-04-22 14:58:45
csgo_mc_2390062,2,Mirage,13,6,t1,hltv_team_13470,Oramond,2026-04-22 14:58:45
csgo_mc_2390064,1,Inferno,13,10,t1,hltv_team_12474,Alliance,2026-04-22 14:58:44
csgo_mc_2390064,2,Anubis,11,13,t2,csgo_tm_10459,ARCRED,2026-04-22 14:58:44
csgo_mc_2390064,3,Dust2,13,6,t1,hltv_team_12474,Alliance,2026-04-22 14:58:44
csgo_mc_2390065,1,Dust2,13,10,t1,hltv_team_13027,Nuclear TigeRES,2026-04-22 14:58:44
csgo_mc_2390065,2,Ancient,8,13,t2,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:44
csgo_mc_2390065,3,Nuke,11,13,t2,csgo_tm_11176,MOUZ.N,2026-04-22 14:58:44
csgo_mc_2390066,1,Nuke,13,8,t1,hltv_team_13355,Nemesis,2026-04-22 14:58:43
csgo_mc_2390066,2,Dust2,9,13,t2,hltv_team_12967,WW,2026-04-22 14:58:43
csgo_mc_2390066,3,Mirage,3,13,t2,hltv_team_12967,WW,2026-04-22 14:58:43
csgo_mc_2390067,1,Nuke,16,13,t1,csgo_tm_10577,SINNERS,2026-04-22 14:58:43
csgo_mc_2390067,2,Dust2,13,9,t1,csgo_tm_10577,SINNERS,2026-04-22 14:58:43
csgo_mc_2390068,1,Mirage,7,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:42
csgo_mc_2390068,2,Anubis,5,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:42
csgo_mc_2390069,1,Inferno,13,16,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:42
csgo_mc_2390069,2,Dust2,4,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:42
csgo_mc_2390070,1,Anubis,31,29,t1,hltv_team_12895,K27,2026-04-22 14:58:42
csgo_mc_2390070,2,Dust2,13,3,t1,hltv_team_12895,K27,2026-04-22 14:58:42
csgo_mc_2390071,1,Inferno,7,13,t2,csgo_tm_10577,SINNERS,2026-04-22 14:58:41
csgo_mc_2390071,2,Dust2,7,13,t2,csgo_tm_10577,SINNERS,2026-04-22 14:58:41
csgo_mc_2390072,1,Anubis,7,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:41
csgo_mc_2390072,2,Overpass,4,13,t2,hltv_team_13644,TDK,2026-04-22 14:58:41
csgo_mc_2390073,1,Mirage,9,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:41
csgo_mc_2390073,2,Dust2,10,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:41
csgo_mc_2390074,1,Dust2,19,15,t1,hltv_team_13644,TDK,2026-04-22 14:58:40
csgo_mc_2390074,2,Overpass,9,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:40
csgo_mc_2390074,3,Mirage,10,13,t2,hltv_team_13583,WHITEBIRD,2026-04-22 14:58:40
csgo_mc_2390076,1,Overpass,13,7,t1,hltv_team_13672,L00m1,2026-04-22 14:59:10
csgo_mc_2390077,1,Nuke,13,10,t1,hltv_team_13619,BET-M,2026-04-22 14:59:10
csgo_mc_2390078,1,Anubis,10,13,t2,hltv_team_13173,Phantom,2026-04-22 14:59:10
csgo_mc_2390079,1,Inferno,13,0,t1,csgo_tm_10503,OG,2026-04-22 14:59:10
csgo_mc_2390080,1,Anubis,13,3,t1,hltv_team_13027,Nuclear TigeRES,2026-04-22 14:59:10
csgo_mc_2390082,1,Dust2,4,13,t2,csgo_tm_10459,ARCRED,2026-04-22 14:59:10
csgo_mc_2390083,1,Nuke,19,17,t1,hltv_team_13181,BASEMENT BOYS,2026-04-22 14:59:10
csgo_mc_2390084,1,Mirage,3,13,t2,hltv_team_13619,BET-M,2026-04-22 14:59:09
csgo_mc_2390084,2,Inferno,7,13,t2,hltv_team_13619,BET-M,2026-04-22 14:59:09
csgo_mc_2390085,1,Nuke,13,10,t1,csgo_tm_10503,OG,2026-04-22 14:59:10
csgo_mc_2390085,2,Overpass,13,8,t1,csgo_tm_10503,OG,2026-04-22 14:59:10
csgo_mc_2390086,1,Dust2,8,13,t2,hltv_team_13027,Nuclear TigeRES,2026-04-22 14:59:10
csgo_mc_2390086,2,Ancient,13,16,t2,hltv_team_13027,Nuclear TigeRES,2026-04-22 14:59:10
csgo_mc_2390087,1,Nuke:3-3(winner:),,,,,,2026-04-22 14:59:10
