player_id,date,rate
csgo_pl_22733,2025-06-25T00:00:00+08:00,0.97
csgo_pl_22733,2025-06-27T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-28T00:00:00+08:00,0.97
csgo_pl_22733,2025-06-30T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-01T00:00:00+08:00,0.97
csgo_pl_22733,2025-07-03T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-04T00:00:00+08:00,0.98
csgo_pl_22733,2025-07-06T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-07T00:00:00+08:00,0.98
csgo_pl_22733,2025-07-09T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-12T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-15T00:00:00+08:00,0.87
csgo_pl_22733,2025-07-18T00:00:00+08:00,0.85
csgo_pl_22733,2025-07-21T00:00:00+08:00,0.86
csgo_pl_22733,2025-07-24T00:00:00+08:00,0.85
csgo_pl_22733,2025-07-27T00:00:00+08:00,0.85
csgo_pl_22733,2025-07-30T00:00:00+08:00,0.82
csgo_pl_21930,2025-04-15T00:00:00+08:00,0.83
csgo_pl_21930,2025-04-17T00:00:00+08:00,0.87
csgo_pl_21930,2025-04-18T00:00:00+08:00,0.84
csgo_pl_21930,2025-04-20T00:00:00+08:00,0.84
csgo_pl_21930,2025-04-21T00:00:00+08:00,0.85
csgo_pl_21930,2025-04-23T00:00:00+08:00,0.84
csgo_pl_21930,2025-04-24T00:00:00+08:00,0.85
csgo_pl_21930,2025-04-27T00:00:00+08:00,0.86
csgo_pl_21930,2025-04-30T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-03T00:00:00+08:00,0.86
csgo_pl_21930,2025-05-06T00:00:00+08:00,0.86
csgo_pl_21930,2025-05-09T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-12T00:00:00+08:00,0.86
csgo_pl_21930,2025-05-15T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-18T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-21T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-24T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-27T00:00:00+08:00,0.85
csgo_pl_21930,2025-05-30T00:00:00+08:00,0.87
csgo_pl_21930,2025-06-02T00:00:00+08:00,0.87
csgo_pl_21930,2025-06-05T00:00:00+08:00,0.88
csgo_pl_21930,2025-06-08T00:00:00+08:00,0.87
csgo_pl_21930,2025-06-11T00:00:00+08:00,0.87
csgo_pl_21930,2025-06-14T00:00:00+08:00,0.9
