player_id,metric,value,avg_value,lower_better,bad_start,bad_end,middle_start,middle_end,good_start,good_end
csgo_pl_22683,kpr,0.61,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22683,rating,1.00,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22683,swing,-0.14%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25782,adr,64.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25782,dpr,0.76,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25782,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25782,kast,67.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25782,kpr,0.55,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25782,rating,0.87,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25782,swing,-2.54%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20183,adr,81.1,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20183,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20183,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20183,kast,75.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20183,kpr,0.76,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20183,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20183,swing,+0.84%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24568,adr,84.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24568,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24568,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24568,kast,73.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24568,kpr,0.77,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24568,rating,1.19,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24568,swing,+0.89%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22880,adr,77.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22880,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22880,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22880,kast,76.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22880,kpr,0.70,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22880,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22880,swing,+0.85%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20128,adr,74.1,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20128,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20128,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20128,kast,70.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20128,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20128,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20128,swing,-0.10%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
cg_pl_20260429211247xap8f,adr,57.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
cg_pl_20260429211247xap8f,dpr,0.77,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
cg_pl_20260429211247xap8f,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
cg_pl_20260429211247xap8f,kast,57.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
cg_pl_20260429211247xap8f,kpr,0.41,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
cg_pl_20260429211247xap8f,rating,0.59,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
cg_pl_20260429211247xap8f,swing,+0.00%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22211,adr,70.1,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22211,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22211,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22211,kast,69.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22211,kpr,0.70,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22211,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22211,swing,+0.81%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21963,adr,75.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21963,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21963,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21963,kast,68.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21963,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21963,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21963,swing,+0.61%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22390,adr,85.1,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22390,dpr,0.76,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22390,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22390,kast,68.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22390,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22390,rating,1.17,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22390,swing,+1.34%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22046,adr,76.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22046,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22046,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22046,kast,67.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22046,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22046,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22046,swing,+1.76%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19873,adr,69.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19873,dpr,0.73,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19873,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19873,kast,67.0,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19873,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19873,rating,0.97,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19873,swing,-1.57%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_26271,adr,57.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_26271,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_26271,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_26271,kast,64.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_26271,kpr,0.52,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_26271,rating,0.86,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_26271,swing,-1.71%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_26116,adr,62.3,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_26116,dpr,0.78,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_26116,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_26116,kast,62.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_26116,kpr,0.51,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_26116,rating,0.79,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_26116,swing,-2.70%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_15681,adr,59.5,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_15681,dpr,0.77,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_15681,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15681,kast,63.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_15681,kpr,0.48,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_15681,rating,0.78,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15681,swing,-3.46%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_9219,adr,72.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_9219,dpr,0.74,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_9219,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9219,kast,68.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_9219,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_9219,rating,0.96,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9219,swing,-1.67%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22144,adr,70.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22144,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22144,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22144,kast,71.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22144,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22144,rating,1.03,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22144,swing,-0.68%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_9818,adr,69.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_9818,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_9818,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9818,kast,70.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_9818,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_9818,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9818,swing,-0.34%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22143,adr,65.5,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22143,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22143,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22143,kast,68.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22143,kpr,0.61,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22143,rating,0.96,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22143,swing,-1.27%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24304,adr,75.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24304,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24304,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24304,kast,73.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24304,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24304,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24304,swing,+0.00%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_7028,adr,69.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_7028,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_7028,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7028,kast,70.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_7028,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_7028,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7028,swing,-0.60%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24748,adr,77.3,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24748,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24748,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24748,kast,72.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24748,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24748,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24748,swing,+0.84%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_12872,adr,72.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_12872,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_12872,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12872,kast,69.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_12872,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_12872,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12872,swing,-0.41%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23346,adr,71.1,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23346,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23346,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23346,kast,68.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23346,kpr,0.66,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23346,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23346,swing,-0.55%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22629,adr,71.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22629,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22629,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22629,kast,71.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22629,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22629,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22629,swing,-0.34%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18736,adr,69.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18736,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18736,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18736,kast,69.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18736,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18736,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18736,swing,+0.37%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_9108,adr,65.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_9108,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_9108,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9108,kast,68.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_9108,kpr,0.57,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_9108,rating,0.94,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9108,swing,-1.08%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24306,adr,74.5,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24306,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24306,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24306,kast,73.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24306,kpr,0.76,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24306,rating,1.16,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24306,swing,+0.82%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19230,adr,81.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19230,dpr,0.56,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19230,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19230,kast,78.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19230,kpr,0.81,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19230,rating,1.35,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19230,swing,+4.03%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_3741,adr,76.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_3741,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_3741,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_3741,kast,73.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_3741,kpr,0.70,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_3741,rating,1.17,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_3741,swing,+0.85%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24177,adr,80.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24177,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24177,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24177,kast,73.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24177,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24177,rating,1.13,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24177,swing,+0.12%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_12018,adr,66.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_12018,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_12018,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12018,kast,74.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_12018,kpr,0.61,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_12018,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12018,swing,-0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_429,adr,63.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_429,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_429,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_429,kast,65.0,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_429,kpr,0.55,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_429,rating,0.92,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_429,swing,-1.53%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19926,adr,77.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19926,dpr,0.59,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19926,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19926,kast,72.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19926,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19926,rating,1.23,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19926,swing,+2.83%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_17145,adr,75.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_17145,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_17145,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17145,kast,73.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_17145,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_17145,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17145,swing,+1.39%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19015,adr,66.5,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19015,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19015,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19015,kast,72.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19015,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19015,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19015,swing,+0.01%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22106,adr,70.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22106,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22106,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22106,kast,68.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22106,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22106,rating,0.97,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22106,swing,-1.32%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21816,adr,69.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21816,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21816,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21816,kast,69.0,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21816,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21816,rating,0.98,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21816,swing,-0.85%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21809,adr,75.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21809,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21809,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21809,kast,72.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21809,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21809,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21809,swing,+1.96%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23402,adr,75.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23402,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23402,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23402,kast,69.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23402,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23402,rating,1.07,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23402,swing,-0.49%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21001,adr,72.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21001,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21001,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21001,kast,72.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21001,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21001,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21001,swing,+0.57%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20275,adr,67.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20275,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20275,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20275,kast,69.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
