id,team_id,team_name,team_logo,region_name,rating,map_num,map_win_loss,map_win_rate,game_played,win_rate,avg_round,kd_rate,kd,kd_diff,avg_kill,avg_death,avg_assist,total_kill,total_death,total_assist,total_round,first_five_win_num,first_five_win_rate,first_ten_win_num,first_ten_win_rate,ct_win_round,ct_win_rate,t_win_round,t_win_rate,ct_first_win_round,ct_first_win_rate,t_first_win_round,t_first_win_rate,first_kill,first_kill_rate,first_death_num,first_death_rate,global_rank,valve_rank,valve_point,point,score,global_bonus,rank,rank_change,rank_diff,csv_index,crawl_time
,hltv_team_12939,EXDHQ,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,2,0/2,0.0%,1,0.0%,20.5,0.70,-47,,56.0,79.5,22.0,112,159,44,41,1,50.0%,1,50.0%,8,44.4%,7,30.4%,2,100.0%,1,50.0%,7,50.0%,4,20.0%,,,,,,,,,-,2056,1777963826
,hltv_team_12923,Aware fe,https://oss.5eplay.com/sport/csgo/team/12923.png,,0.78,15,2/13,13.3%,7,14.3%,18.5,0.68,-348,,50.2,73.4,19.7,753,1101,296,278,1,6.7%,2,13.3%,46,31.3%,44,33.6%,5,33.3%,7,46.7%,41,52.6%,23,17.4%,,,,,,,,,-,2057,1777963826
,hltv_team_12987,NeverPlay,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,2,0/2,0.0%,1,0.0%,18.5,0.64,-54,,48.5,75.5,14.5,97,151,29,37,1,50.0%,0,0.0%,1,7.7%,10,41.7%,0,0.0%,1,50.0%,8,44.4%,1,5.3%,,,,,,,,,-,2058,1777963826
,hltv_team_13167,BooTCampOSH,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,2,0/2,0.0%,1,0.0%,18.0,0.68,-50,,52.5,77.5,18.5,105,155,37,36,0,0.0%,0,0.0%,7,41.2%,3,15.8%,1,50.0%,2,100.0%,9,56.3%,3,15.0%,,,,,,,,,-,2059,1777963826
,hltv_team_13302,JERSA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,40,4/36,10.0%,20,10.0%,17.8,0.64,-1037,,46.4,72.3,16.3,1855,2892,650,710,6,15.0%,3,7.5%,97,28.6%,115,31.0%,13,32.5%,15,37.5%,118,53.9%,61,15.8%,,,,,,,,,+11,2060,1777963826
,hltv_team_13361,DanCompany,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,8,0/8,0.0%,4,0.0%,17.3,0.66,-196,,47.8,72.3,16.0,382,578,128,138,0,0.0%,0,0.0%,14,21.2%,20,27.8%,0,0.0%,2,25.0%,21,43.8%,13,14.8%,,,,,,,,,-,2061,1777963826
,hltv_team_13384,LUNAR,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,4,0/4,0.0%,2,0.0%,18.3,0.66,-102,,49.5,75.0,20.5,198,300,82,73,0,0.0%,0,0.0%,15,39.5%,6,17.1%,2,50.0%,1,25.0%,16,55.2%,6,13.6%,,,,,,,,,-,2062,1777963826
,hltv_team_13471,ALZON,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,29,3/26,10.3%,15,6.7%,19.9,0.73,-591,,56.1,76.5,18.9,1628,2219,547,578,5,17.2%,5,17.2%,94,33.3%,103,34.9%,13,44.8%,15,51.7%,100,58.5%,34,14.2%,254,,,,,,,,-,2063,1777963826
,csgo_tm_9422,CarritoSpain,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,5,0/5,0.0%,4,0.0%,17.4,0.58,-157,,43.6,75.0,14.0,218,375,70,87,1,20.0%,0,0.0%,9,25.0%,13,25.5%,2,40.0%,4,80.0%,11,45.8%,10,18.9%,240,,,,,,,,-,2064,1777963826
,hltv_team_13508,6GPA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,2,0/2,0.0%,1,0.0%,17.0,0.65,-51,,48.0,73.5,10.5,96,147,21,34,0,0.0%,0,0.0%,4,23.5%,4,23.5%,0,0.0%,0,0.0%,6,50.0%,2,10.0%,,,,,,,,,-,2065,1777963826
,hltv_team_13692,smokepoint,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,2,0/2,0.0%,1,0.0%,15.5,0.63,-52,,44.0,70.0,14.5,88,140,29,31,0,0.0%,0,0.0%,1,6.7%,4,25.0%,0,0.0%,2,100.0%,1,25.0%,0,0.0%,,,,,,,,,-,2066,1777963826
,hltv_team_13710,OldBoys FR,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,4,0/4,0.0%,2,0.0%,17.8,0.69,-87,,48.0,69.8,17.5,192,279,70,71,0,0.0%,0,0.0%,5,35.7%,4,19.0%,2,50.0%,1,25.0%,7,53.8%,2,8.7%,,,,,,,,,-,2067,1777963826
,hltv_team_13732,B8 Academy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.78,4,0/4,0.0%,2,0.0%,17.5,0.63,-108,,45.8,72.8,15.8,183,291,63,70,1,25.0%,0,0.0%,5,16.1%,13,33.3%,1,25.0%,2,50.0%,3,30.0%,6,26.1%,277,,,,,,,,-,2068,1777963826
,hltv_team_12279,puggers,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,3,0/3,0.0%,2,0.0%,23.7,0.69,-92,,67.7,98.3,12.3,203,295,37,71,0,0.0%,0,0.0%,16,47.1%,7,18.9%,0,0.0%,1,33.3%,3,100.0%,0,0.0%,,,,,,,,,-,2069,1777963826
,hltv_team_12280,Stand On Business,,,0.77,5,0/5,0.0%,3,0.0%,19.8,0.71,-115,,55.8,78.8,14.4,279,394,72,99,1,20.0%,0,0.0%,13,25.5%,18,37.5%,2,40.0%,3,60.0%,13,56.5%,13,26.0%,,,,,,,,,-,2070,1777963826
,hltv_team_12758,ROUX,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,1,0/1,0.0%,1,0.0%,19.0,0.68,-25,,54.0,79.0,14.0,54,79,14,19,0,0.0%,0,0.0%,1,14.3%,5,41.7%,0,0.0%,1,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,2071,1777963826
,hltv_team_12579,latch gibb,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,2,0/2,0.0%,1,0.0%,18.5,0.69,-46,,51.0,74.0,18.0,102,148,36,37,1,50.0%,0,0.0%,6,25.0%,5,38.5%,1,50.0%,0,0.0%,8,61.5%,5,20.8%,,,,,,,,,-,2072,1777963826
,hltv_team_12842,Retirement Home,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,2,0/2,0.0%,1,0.0%,18.0,0.66,-50,,48.5,73.5,17.0,97,147,34,36,1,50.0%,0,0.0%,8,53.3%,2,9.5%,0,0.0%,1,50.0%,6,54.5%,4,16.0%,,,,,,,,,-,2073,1777963826
,hltv_team_12863,ex-Corinthians,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,5,1/4,20.0%,2,0.0%,18.8,0.73,-93,,51.4,70.0,17.0,257,350,85,94,2,40.0%,0,0.0%,18,32.7%,13,33.3%,2,40.0%,0,0.0%,20,58.8%,13,20.3%,,,,,,,,,-,2074,1777963826
,hltv_team_13176,Nyx Empyre,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,17,1/16,5.9%,8,0.0%,17.9,0.68,-401,,49.7,73.3,16.5,845,1246,281,305,4,23.5%,4,23.5%,36,18.7%,50,44.6%,4,23.5%,7,41.2%,56,54.4%,36,17.9%,,,,,,,,,+259,2075,1777963826
,hltv_team_13650,Luleflames,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,2,0/2,0.0%,2,0.0%,17.5,0.61,-59,,46.0,75.5,18.0,92,151,36,35,0,0.0%,0,0.0%,4,36.4%,5,20.8%,0,0.0%,2,100.0%,5,55.6%,1,8.3%,,,,,,,,,-,2076,1777963826
,hltv_team_13785,Re Di,https://oss.5eplay.com/sport/csgo/team/null.png,,0.77,7,1/6,14.3%,3,0.0%,16.3,0.61,-183,,41.3,67.4,14.0,289,472,98,114,1,14.3%,1,14.3%,13,20.6%,19,37.3%,2,28.6%,3,42.9%,0,0.0%,0,0.0%,,,,,,,,,-,2077,1777963826
,csgo_tm_11001,ONYX,https://oss.5eplay.com/sport/csgo/team/merge_cein3pv4nfq4334154v0.png,,0.76,2,0/2,0.0%,1,0.0%,23.5,0.70,-58,,66.5,95.5,18.0,133,191,36,47,0,0.0%,0,0.0%,10,41.7%,5,21.7%,2,100.0%,2,100.0%,10,55.6%,7,22.6%,,,,,,,,,-,2078,1777963826
,csgo_tm_6271,USA,https://oss.5eplay.com/sport/csgo/team/hz/cec3q9n4nfq43340uuj0.png,,0.76,7,1/6,14.3%,4,0.0%,22.3,0.82,-90,,58.3,71.1,23.0,408,498,161,156,3,42.9%,2,28.6%,28,35.4%,37,48.1%,4,57.1%,1,14.3%,28,59.6%,9,14.3%,,,,,,,,,-,2079,1777963826
,hltv_team_12408,runitdown,https://oss.5eplay.com/sport/csgo/team/null.png,,0.76,1,0/1,0.0%,1,0.0%,24.0,0.65,-35,,66.0,101.0,18.0,66,101,18,24,0,0.0%,0,0.0%,3,33.3%,5,33.3%,1,100.0%,1,100.0%,3,42.9%,4,25.0%,,,,,,,,,-,2080,1777963826
,csgo_tm_hltv_team_12487,,,,0.76,1,0/1,0.0%,,,15.0,0.71,-17,,41.0,58.0,16.0,41,58,16,15,0,0.0%,0,0.0%,2,16.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,2081,1777963826
,hltv_team_13042,China HK fe,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cson59kconkotam81e1g.png,,0.76,3,0/3,0.0%,2,0.0%,25.0,0.92,-18,,65.0,71.0,26.7,195,213,80,75,0,0.0%,0,0.0%,14,34.1%,16,47.1%,0,0.0%,0,0.0%,14,70.0%,5,20.8%,,,,,,,,,-,2082,1777963826
,hltv_team_13119,IDKName,https://oss.5eplay.com/sport/csgo/team/null.png,,0.76,2,0/2,0.0%,1,0.0%,18.0,0.69,-44,,49.0,71.0,16.5,98,142,33,36,0,0.0%,0,0.0%,6,35.3%,4,21.1%,1,50.0%,0,0.0%,6,54.5%,3,12.5%,,,,,,,,,-,2083,1777963826
,hltv_team_13324,SIXIXIXIXIX,https://oss.5eplay.com/sport/csgo/team/null.png,,0.76,2,0/2,0.0%,1,0.0%,18.0,0.68,-46,,48.0,71.0,10.0,96,142,20,36,0,0.0%,0,0.0%,4,33.3%,6,25.0%,0,0.0%,0,0.0%,9,69.2%,1,4.3%,,,,,,,,,-,2084,1777963826
,hltv_team_13630,GRINGOS,https://oss.5eplay.com/sport/csgo/team/null.png,,0.76,3,0/3,0.0%,2,0.0%,17.7,0.60,-90,,45.7,75.7,16.7,137,227,50,53,0,0.0%,0,0.0%,5,23.8%,9,28.1%,1,33.3%,2,66.7%,9,42.9%,4,16.7%,,,,,,,,,-,2085,1777963826
,csgo_tm_9728,maquinas,https://oss.5eplay.com/sport/csgo/team/hz/cec3trn4nfq43340vl20.png,,0.76,4,0/4,0.0%,4,0.0%,17.0,0.59,-122,,44.3,74.8,13.5,177,299,54,68,0,0.0%,0,0.0%,7,20.0%,9,27.3%,1,25.0%,0,0.0%,8,33.3%,8,18.2%,,,,,,,,,-,2086,1777963826
,hltv_team_12149,SWMG,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,23.0,0.64,-70,,62.5,97.5,20.5,125,195,41,46,1,50.0%,0,0.0%,7,29.2%,7,31.8%,1,50.0%,0,0.0%,10,62.5%,0,0.0%,,,,,,,,,-,2087,1777963826
,hltv_team_12187,ParaB.fe,https://oss.5eplay.com/sport/csgo/team/cgcl6r9ll806h1bg2nl0.png,,0.75,4,0/4,0.0%,2,0.0%,25.0,0.66,-128,,61.8,93.8,11.8,247,375,47,100,1,25.0%,1,25.0%,17,32.1%,16,34.0%,2,50.0%,3,75.0%,19,82.6%,5,13.9%,,,,,,,,,-,2088,1777963826
,csgo_tm_10885,Levadia,https://oss.5eplay.com/sport/csgo/team/hz/cec3v5f4nfq43340vs2g.png,,0.75,4,0/4,0.0%,2,0.0%,23.8,0.66,-126,,61.3,92.8,16.8,245,371,67,95,0,0.0%,1,25.0%,15,34.9%,16,30.8%,0,0.0%,1,25.0%,9,52.9%,4,17.4%,,,,,,,,,-,2089,1777963826
,hltv_team_12206,pipoketes,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,1,0/1,0.0%,1,0.0%,20.0,0.66,-27,,53.0,80.0,10.0,53,80,10,20,0,0.0%,0,0.0%,3,20.0%,1,20.0%,0,0.0%,0,0.0%,2,28.6%,1,25.0%,,,,,,,,,-,2090,1777963826
,hltv_team_12250,Royalty,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,23.0,0.66,-62,,61.5,92.5,17.0,123,185,34,46,0,0.0%,0,0.0%,9,50.0%,5,17.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2091,1777963826
,hltv_team_12284,idcgofast,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,1,0/1,0.0%,,,23.0,0.64,-34,,60.0,94.0,14.0,60,94,14,23,0,0.0%,0,0.0%,1,12.5%,6,40.0%,0,0.0%,0,0.0%,7,70.0%,0,0.0%,,,,,,,,,,2092,1777963826
,hltv_team_12308,NOCHANCE,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,23.0,0.66,-64,,62.0,94.0,12.0,124,188,24,46,0,0.0%,0,0.0%,6,28.6%,8,32.0%,0,0.0%,1,50.0%,7,63.6%,4,23.5%,,,,,,,,,-,2093,1777963826
,hltv_team_12360,fp1 e amigos,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,6,0/6,0.0%,3,0.0%,25.2,0.67,-201,,67.2,100.7,15.2,403,604,91,151,0,0.0%,0,0.0%,26,36.1%,26,32.9%,1,16.7%,2,33.3%,22,59.5%,5,13.5%,,,,,,,,,-,2094,1777963826
,hltv_team_12739,ex-CatEvil,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,2,0.0%,19.5,0.69,-48,,53.0,77.0,17.0,106,154,34,39,0,0.0%,0,0.0%,2,12.5%,11,47.8%,0,0.0%,1,50.0%,1,33.3%,6,37.5%,,,,,,,,,-,2095,1777963826
,hltv_team_12539,Amigosi,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,4,0/4,0.0%,2,0.0%,17.8,0.68,-91,,48.5,71.3,16.8,194,285,67,71,0,0.0%,0,0.0%,12,27.9%,7,25.0%,2,50.0%,1,25.0%,9,60.0%,2,9.1%,,,,,,,,,-,2096,1777963826
,hltv_team_12795,FRAGMATIC,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,1,0/1,0.0%,1,0.0%,20.0,0.65,-28,,51.0,79.0,20.0,51,79,20,20,0,0.0%,0,0.0%,3,37.5%,4,33.3%,1,100.0%,1,100.0%,1,50.0%,0,0.0%,,,,,,,,,-,2097,1777963826
,hltv_team_12351,Floki,https://oss.5eplay.com/cloudx/p/sport/csgo/team/coi0iq4conklgsjvh8pg.png,,0.75,2,0/2,0.0%,1,0.0%,17.5,0.63,-54,,45.5,72.5,14.5,91,145,29,35,0,0.0%,0,0.0%,5,29.4%,4,22.2%,1,50.0%,0,0.0%,5,35.7%,3,14.3%,,,,,,,,,-,2098,1777963826
,hltv_team_12862,TREC,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,16.5,0.61,-58,,44.5,73.5,20.5,89,147,41,33,0,0.0%,0,0.0%,3,21.4%,4,21.1%,1,50.0%,1,50.0%,0,0.0%,0,0.0%,,,,,,,,,-,2099,1777963826
,hltv_team_13207,ANTARCTICA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,18.5,0.70,-44,,51.0,73.0,13.5,102,146,27,37,0,0.0%,0,0.0%,5,20.8%,6,46.2%,2,100.0%,1,50.0%,5,45.5%,6,23.1%,,,,,,,,,+259,2100,1777963826
,hltv_team_13445,Beyman,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,2,0/2,0.0%,1,0.0%,18.5,0.68,-47,,49.0,72.5,13.5,98,145,27,37,0,0.0%,0,0.0%,9,52.9%,2,10.0%,1,50.0%,1,50.0%,8,66.7%,3,12.0%,,,,,,,,,-,2101,1777963826
,hltv_team_13529,FUT TR,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,4,0/4,0.0%,2,0.0%,17.5,0.67,-96,,48.3,72.3,16.3,193,289,65,70,0,0.0%,0,0.0%,10,29.4%,8,22.2%,2,50.0%,1,25.0%,8,47.1%,8,22.2%,,,,,,,,,-,2102,1777963826
,cg_tm_manual_218,Kz5 Academy,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d54gk6cconkpudhr3fi0.png,,0.75,4,0/4,0.0%,2,0.0%,18.3,0.73,-81,,53.8,74.0,20.3,215,296,81,73,0,0.0%,0,0.0%,9,29.0%,12,28.6%,2,50.0%,1,25.0%,0,0.0%,0,0.0%,,,,,,,,,-,2103,1777963826
,csgo_tm_11767,OUTPLAYED,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,4,0/4,0.0%,2,0.0%,17.8,0.60,-113,,42.8,71.0,15.8,171,284,63,71,0,0.0%,0,0.0%,13,33.3%,6,18.8%,2,50.0%,0,0.0%,8,53.3%,7,26.9%,,,,,,,,,-,2104,1777963826
,hltv_team_13655,LUNA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.75,7,0/7,0.0%,5,20.0%,18.1,0.64,-186,,47.1,73.7,15.3,330,516,107,127,1,14.3%,0,0.0%,7,21.2%,8,23.5%,5,71.4%,1,14.3%,9,29.0%,6,17.1%,,,,,,,,,-,2105,1777963826
,hltv_team_13741,Qual4,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7cpiskconkpudhr3s40.png,,0.75,8,0/8,0.0%,5,0.0%,18.5,0.59,-249,,45.6,76.8,15.5,365,614,124,148,3,37.5%,0,0.0%,17,25.0%,27,33.8%,2,25.0%,1,12.5%,24,53.3%,5,6.9%,,,,,,,,,-,2106,1777963826
,hltv_team_12142,infamous,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,1,0/1,0.0%,1,0.0%,22.0,0.67,-29,,58.0,87.0,18.0,58,87,18,22,0,0.0%,0,0.0%,5,33.3%,1,14.3%,0,0.0%,1,100.0%,3,50.0%,0,0.0%,,,,,,,,,-,2107,1777963826
,csgo_tm_wue_11033,SEKINLO,https://oss.5eplay.com/sport/csgo/team/merge_cero169ll806civqfr9g.png,,0.74,3,0/3,0.0%,2,0.0%,23.0,0.72,-77,,65.0,90.7,6.3,195,272,19,69,0,0.0%,0,0.0%,7,23.3%,14,35.9%,1,33.3%,1,33.3%,0,0.0%,0,0.0%,,,,,,,,,-,2108,1777963826
,hltv_team_12633,101EST,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,5,0/5,0.0%,4,0.0%,19.2,0.67,-125,,51.6,76.6,15.0,258,383,75,96,0,0.0%,0,0.0%,22,36.7%,9,25.0%,2,40.0%,0,0.0%,17,65.4%,5,12.8%,,,,,,,,,-,2109,1777963826
,csgo_tm_12033,SAGA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,5,1/4,20.0%,2,0.0%,20.2,0.68,-125,,53.8,78.8,16.6,269,394,83,101,0,0.0%,0,0.0%,16,32.0%,22,43.1%,1,20.0%,3,60.0%,23,69.7%,11,20.8%,,,,,,,,,-,2110,1777963826
,csgo_tm_11271,Daugava,https://oss.5eplay.com/sport/csgo/team/11271.png,,0.74,2,0/2,0.0%,1,0.0%,18.0,0.64,-52,,46.5,72.5,14.0,93,145,28,36,0,0.0%,0,0.0%,3,17.6%,7,36.8%,1,50.0%,0,0.0%,5,45.5%,3,18.8%,,,,,,,,,-,2111,1777963826
,hltv_team_12796,FlyingH1rsch,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,2,0/2,0.0%,1,0.0%,19.5,0.61,-68,,52.5,86.5,17.0,105,173,34,39,0,0.0%,0,0.0%,6,27.3%,7,41.2%,0,0.0%,1,50.0%,12,75.0%,7,43.8%,,,,,,,,,-,2112,1777963826
,hltv_team_13038,TRAXXXMANIA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,2,0/2,0.0%,1,0.0%,17.5,0.69,-44,,49.5,71.5,13.5,99,143,27,35,0,0.0%,0,0.0%,6,25.0%,3,27.3%,0,0.0%,1,50.0%,4,50.0%,1,6.7%,,,,,,,,,-,2113,1777963826
,hltv_team_13241,GENESIUM,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,6,0/6,0.0%,3,0.0%,16.7,0.55,-202,,41.5,75.2,14.5,249,451,87,100,0,0.0%,0,0.0%,9,23.7%,13,21.0%,0,0.0%,2,33.3%,10,34.5%,10,20.0%,,,,,,,,,-,2114,1777963826
,hltv_team_13259,Dad Buff,https://oss.5eplay.com/sport/csgo/team/13259.png,,0.74,2,0/2,0.0%,1,0.0%,16.0,0.63,-51,,44.0,69.5,17.0,88,139,34,32,0,0.0%,0,0.0%,3,16.7%,3,21.4%,0,0.0%,1,50.0%,5,41.7%,3,15.8%,,,,,,,,,-,2115,1777963826
,hltv_team_13472,Afundacao,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,9,1/8,11.1%,4,0.0%,15.7,0.57,-273,,39.8,70.1,13.2,358,631,119,141,1,11.1%,1,11.1%,17,28.3%,15,18.5%,1,11.1%,2,22.2%,18,43.9%,10,11.8%,,,,,,,,,-,2116,1777963826
,hltv_team_13597,Horizon,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,2,0/2,0.0%,1,0.0%,18.5,0.66,-51,,50.0,75.5,17.0,100,151,34,37,0,0.0%,0,0.0%,6,31.6%,5,27.8%,1,50.0%,1,50.0%,7,50.0%,4,18.2%,,,,,,,,,-,2117,1777963826
,hltv_team_13771,Oatzu's Hips,https://oss.5eplay.com/sport/csgo/team/null.png,,0.74,4,0/4,0.0%,2,0.0%,17.3,0.65,-100,,46.3,71.3,18.8,185,285,75,69,2,50.0%,0,0.0%,9,25.7%,8,23.5%,1,25.0%,0,0.0%,6,50.0%,4,44.4%,,,,,,,,,-,2118,1777963826
,hltv_team_12123,SUN,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,1,0/1,0.0%,1,0.0%,23.0,0.70,-25,,58.0,83.0,15.0,58,83,15,23,0,0.0%,0,0.0%,5,33.3%,2,25.0%,0,0.0%,1,100.0%,3,100.0%,1,10.0%,,,,,,,,,-,2119,1777963826
,hltv_team_12172,ex-Villainous,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,3,0/3,0.0%,2,0.0%,23.3,0.65,-96,,59.3,91.3,13.7,178,274,41,70,1,33.3%,0,0.0%,7,23.3%,15,37.5%,2,66.7%,1,33.3%,12,50.0%,4,9.3%,,,,,,,,,-,2120,1777963826
,hltv_team_12191,byte,https://oss.5eplay.com/sport/csgo/team/cgckrl9ll806h1bg2n0g.png,,0.73,13,1/12,7.7%,6,0.0%,22.0,0.64,-430,,59.0,92.1,14.5,767,1197,188,286,3,23.1%,1,7.7%,36,25.4%,47,32.6%,8,61.5%,6,46.2%,46,54.8%,29,17.7%,,,,,,,,,-,2121,1777963826
,hltv_team_12215,crisinjo,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,1,0/1,0.0%,1,0.0%,22.0,0.64,-31,,55.0,86.0,11.0,55,86,11,22,0,0.0%,0,0.0%,3,20.0%,3,42.9%,0,0.0%,1,100.0%,3,37.5%,3,25.0%,,,,,,,,,-,2122,1777963826
,hltv_team_12309,OffDream,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,2,0/2,0.0%,1,0.0%,23.5,0.64,-68,,61.0,95.0,13.5,122,190,27,47,0,0.0%,0,0.0%,5,23.8%,10,38.5%,0,0.0%,0,0.0%,8,61.5%,1,10.0%,,,,,,,,,-,2123,1777963826
,hltv_team_12404,CheesyChamps,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,1,0/1,0.0%,1,0.0%,25.0,0.63,-39,,65.0,104.0,16.0,65,104,16,25,1,100.0%,0,0.0%,1,10.0%,8,53.3%,1,100.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2124,1777963826
,hltv_team_12617,1WIN Academy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,1,0/1,0.0%,1,0.0%,16.0,0.71,-18,,44.0,62.0,14.0,44,62,14,16,0,0.0%,0,0.0%,2,16.7%,1,25.0%,0,0.0%,0,0.0%,1,16.7%,0,0.0%,,,,,,,,,-,2125,1777963826
,hltv_team_12497,ROG Academy IN,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,4,0/4,0.0%,2,0.0%,19.8,0.62,-130,,52.3,84.8,13.5,209,339,54,79,0,0.0%,0,0.0%,8,26.7%,13,26.5%,3,75.0%,2,50.0%,2,100.0%,0,0.0%,,,,,,,,,-,2126,1777963826
,hltv_team_12896,amigos,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,1,0/1,0.0%,1,0.0%,19.0,0.63,-30,,51.0,81.0,20.0,51,81,20,19,0,0.0%,0,0.0%,4,57.1%,2,16.7%,0,0.0%,1,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,2127,1777963826
,hltv_team_12977,Dangerous,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,4,0/4,0.0%,3,0.0%,17.8,0.66,-100,,48.3,73.3,13.8,193,293,55,71,1,25.0%,0,0.0%,10,21.7%,9,36.0%,0,0.0%,0,0.0%,13,44.8%,9,21.4%,,,,,,,,,-,2128,1777963826
,hltv_team_13033,NOVA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,2,0/2,0.0%,2,0.0%,18.0,0.65,-53,,48.5,75.0,15.0,97,150,30,36,0,0.0%,0,0.0%,9,45.0%,1,6.3%,1,50.0%,1,50.0%,4,66.7%,4,28.6%,,,,,,,,,-,2129,1777963826
,hltv_team_13503,Kiri,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,2,0/2,0.0%,1,0.0%,18.5,0.65,-52,,48.0,74.0,16.5,96,148,33,37,0,0.0%,0,0.0%,9,40.9%,2,13.3%,0,0.0%,0,0.0%,10,58.8%,2,10.0%,,,,,,,,,-,2130,1777963826
,hltv_team_13586,ex-GANK,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,22,9/13,40.9%,9,33.3%,21.8,0.97,-52,,72.1,74.5,24.0,1587,1639,529,479,7,31.8%,9,40.9%,115,46.6%,111,47.8%,11,50.0%,11,50.0%,83,66.4%,43,29.7%,,,,,,,,,-,2131,1777963826
,hltv_team_13697,Damajuana,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,14,3/11,21.4%,6,16.7%,23.0,0.83,-201,,69.7,84.1,22.6,976,1177,316,322,3,21.4%,2,14.3%,79,45.9%,52,34.7%,3,21.4%,4,28.6%,65,54.6%,30,23.3%,266,,,,,,,,-,2132,1777963826
,hltv_team_13752,West Coast Grinders,https://oss.5eplay.com/sport/csgo/team/null.png,,0.73,4,0/4,0.0%,2,0.0%,16.0,0.57,-122,,41.0,71.5,17.5,164,286,70,64,0,0.0%,0,0.0%,7,17.5%,5,20.8%,1,25.0%,1,25.0%,2,25.0%,1,50.0%,,,,,,,,,-,2133,1777963826
,hltv_team_12134,UPower,https://oss.5eplay.com/sport/csgo/team/null.png,,0.72,2,0/2,0.0%,1,0.0%,21.5,0.60,-72,,55.0,91.0,15.0,110,182,30,43,0,0.0%,0,0.0%,5,22.7%,6,28.6%,1,50.0%,0,0.0%,10,41.7%,1,5.9%,,,,,,,,,-,2134,1777963826
