event_id,event_name,event_logo,grade,grade_label,special_grade_label,status,start_time,end_time,bonus,city_name,mode,cover
csgo_tt_7950,RES 系列赛 6 欧洲,https://oss.5eplay.com/sport/csgo/event/7950.png,4,B级赛事,,past,2024-07-15 00:00:00,2024-07-22 23:59:59,"$100,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7944,ESL 挑战者联赛 S48 大洋洲,https://oss.5eplay.com/sport/csgo/event/7944.png,4,B级赛事,,past,2024-07-16 00:00:00,2024-10-20 23:59:59,"$10,000",大洋洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7732,电竞世界杯 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/co6cer4conklgsjvh2fg.png,7,S+赛事,S+赛事,past,2024-07-17 00:00:00,2024-07-22 06:59:59,"$1,000,000",沙特阿拉伯，利雅得,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7949,TP 世界锦标赛 2024 南美 封闭预选赛2,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/coj8cr4conklgsjvhb00.png,4,B级赛事,,past,2024-07-17 00:00:00,2024-07-23 08:59:00,"$25,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7968,Circuito Estadual FERJEE州立巡回赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cqf0r8kconkotam7vqkg.png,6,资格赛B级,,past,2024-07-22 00:00:00,2024-07-28 23:59:59,晋级,巴西，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7847,Skyesports 锦标赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cp6pj7sconklgsjvhok0.png,3,A级赛事,A级赛事,past,2024-07-23 00:00:00,2024-07-29 01:30:00,"$290,000",印度，孟买,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7956,CCT 第2赛季 欧洲系列赛7,https://oss.5eplay.com/sport/csgo/event/7956.png,4,B级赛事,,past,2024-07-24 00:00:00,2024-08-06 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7973,CCT 第2赛季 北美系列赛2,https://oss.5eplay.com/sport/csgo/event/7973.png,4,B级赛事,,past,2024-07-24 00:00:00,2024-08-18 23:59:59,"$20,000",北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7979,IEM 里约 2024 南美 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7979.png,6,资格赛B级,,past,2024-07-28 00:00:00,2024-07-29 23:59:59,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7992,别墅杯 第2赛季 欧洲封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7992.png,6,资格赛B级,,past,2024-07-28 00:00:00,2024-08-05 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7994,别墅杯 第2赛季 南美封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7994.png,6,资格赛B级,,past,2024-07-28 00:00:00,2024-08-05 09:59:59,晋级,南美 线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7554,BLAST Premier 秋季小组赛 2024,https://oss.5eplay.com/sport/csgo/event/7554.png,2,S级赛事,S级赛事,past,2024-07-29 00:00:00,2024-08-05 08:59:59,"$190,000",丹麦，哥本哈根,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7986,Hellcase Cup 第10赛季,https://oss.5eplay.com/sport/csgo/event/7986.png,4,B级赛事,,past,2024-07-29 00:00:00,2024-08-11 23:59:00,"$45,000",欧洲 线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7985,IEM 里约 2024 亚洲 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7985.png,6,资格赛B级,,past,2024-08-01 00:00:00,2024-08-02 23:40:00,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7991,XSE亚洲职业邀请赛 S2,https://oss.5eplay.com/sport/csgo/event/7991.png,4,B级赛事,,past,2024-08-03 00:00:00,2024-08-06 22:09:59,"$23,393",中国，衢州,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7966,Pelaajat 北欧大师赛 秋季 2024 - BLAST Premier Qualifier,https://oss.5eplay.com/sport/csgo/event/7966.png,6,资格赛B级,,past,2024-08-05 00:00:00,2024-08-07 23:59:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7999,CCT 第2赛季 欧洲系列赛8,https://oss.5eplay.com/sport/csgo/event/7999.png,4,B级赛事,,past,2024-08-05 00:00:00,2024-08-18 23:59:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7675,IEM 科隆 2024 入围赛,https://oss.5eplay.com/sport/csgo/event/7675.png,2,S级赛事,S级赛事,past,2024-08-07 00:00:00,2024-08-10 05:20:00,晋级,德国，科隆,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7436,IEM 科隆 2024,https://oss.5eplay.com/sport/csgo/event/7436.png,7,S+赛事,S+赛事,past,2024-08-10 00:00:00,2024-08-18 23:59:59,"$1,000,000",德国，科隆,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7946,Elisa 秋季邀请赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cnsfiusconklgsjvgq9g.png,4,B级赛事,,past,2024-08-12 00:00:00,2024-09-15 23:59:59,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8011,CCT 第2赛季 欧洲系列赛9,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cqp0bocconkotam807h0.png,4,B级赛事,,past,2024-08-13 00:00:00,2024-08-28 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7969,Circuito Estadual FERJEE 州立巡回赛 2024 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cqf0r7cconkotam7vqk0.png,4,B级赛事,,past,2024-08-14 00:00:00,2024-08-17 09:59:59,"$43,200",巴西，里约热内卢,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7974,IEM 里约 2024 欧洲 公开预选赛 1,https://oss.5eplay.com/sport/csgo/event/7974.png,6,资格赛B级,,past,2024-08-14 00:00:00,2024-08-16 06:00:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7963,ESL 挑战者 亚特兰大 2024 欧洲公开赛预选赛,https://oss.5eplay.com/sport/csgo/event/7963.png,6,资格赛B级,,past,2024-08-16 00:00:00,2024-08-18 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7975,IEM 里约 2024 欧洲 公开预选赛 2,https://oss.5eplay.com/sport/csgo/event/7975.png,6,资格赛B级,,past,2024-08-20 00:00:00,2024-08-20 06:00:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7555,BLAST Premier 秋季复活赛 2024,https://oss.5eplay.com/sport/csgo/event/7555.png,3,A级赛事,A级赛事,past,2024-08-21 00:00:00,2024-08-26 23:59:59,"$135,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7866,PW 上海Major  欧洲RMR预选A组,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8aa4conklgsjvi590.png,9,资格赛A级,资格赛A级,past,2024-08-21 00:00:00,2024-08-28 06:00:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7867,PW 上海Major 欧洲RMR预选B组,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8abkconklgsjvi59g.png,9,资格赛A级,资格赛A级,past,2024-08-21 00:00:00,2024-08-24 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8005,别墅杯 第2赛季 入围赛,https://oss.5eplay.com/sport/csgo/event/8005.png,3,A级赛事,A级赛事,past,2024-08-24 00:00:00,2024-08-27 23:59:59,晋级,塞尔维亚，贝尔格莱德,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7868,PW 上海Major 北美RMR预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8a6kconklgsjvi580.png,6,资格赛B级,,past,2024-08-26 00:00:00,2024-08-29 18:00:00,晋级,北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7869,PW 上海Major 南美RMR预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8a54conklgsjvi57g.png,6,资格赛B级,,past,2024-08-26 00:00:00,2024-08-29 12:00:00,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7976,IEM 里约 2024 欧洲 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7976.png,9,资格赛A级,资格赛A级,past,2024-08-26 00:00:00,2024-08-28 23:15:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7990,YaLLa Compass 夏季赛 2024,https://oss.5eplay.com/sport/csgo/event/7990.png,4,B级赛事,,past,2024-08-26 00:00:00,2024-09-26 23:59:59,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8020,CCT 第2赛季 欧洲系列赛10,https://oss.5eplay.com/sport/csgo/event/8020.png,4,B级赛事,,past,2024-08-26 00:00:00,2024-09-09 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8028,TP 世界锦标赛 2024 欧洲 封闭预选赛2,https://oss.5eplay.com/sport/csgo/event/8028.png,4,B级赛事,,past,2024-08-26 00:00:00,2024-09-08 00:00:00,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7870,PW 上海Major 中国RMR预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8a1sconklgsjvi56g.png,6,资格赛B级,,past,2024-08-27 08:00:00,2024-08-29 22:20:00,晋级,中国，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7872,PW 上海Major 东亚RMR预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf8a0cconklgsjvi560.png,6,资格赛B级,,past,2024-08-28 00:00:00,2024-08-30 22:40:00,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7873,PW 上海Major 亚洲RMR预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpf89ukconklgsjvi550.png,6,资格赛B级,,past,2024-08-28 00:00:00,2024-08-30 21:55:00,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7993,别墅杯 第2赛季,https://oss.5eplay.com/sport/csgo/event/7993.png,2,S级赛事,S级赛事,past,2024-08-28 00:00:00,2024-09-01 22:10:00,"$500,000",塞尔维亚，贝尔格莱德,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7964,ESL 挑战者 亚特兰大 2024 欧洲 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7964.png,6,资格赛B级,,past,2024-08-29 00:00:00,2024-08-31 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7982,IEM 里约 2024 北美 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/7982.png,6,资格赛B级,,past,2024-09-01 00:00:00,2024-09-02 23:59:59,晋级,北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8023,CCT 第2赛季 南美系列赛3,https://oss.5eplay.com/sport/csgo/event/8023.png,4,B级赛事,,past,2024-09-01 00:00:00,2024-09-05 11:00:00,"$20,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8033,CCT 第2赛季 欧洲系列赛11,https://oss.5eplay.com/sport/csgo/event/8033.png,4,B级赛事,,past,2024-09-02 00:00:00,2024-09-16 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7441,ESL Pro League S20,https://oss.5eplay.com/sport/csgo/event/7441.png,7,S+赛事,S+赛事,past,2024-09-03 00:00:00,2024-09-23 06:59:59,"$750,000",马耳他,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8075,CCT 第2赛季 北美系列赛3,https://oss.5eplay.com/sport/csgo/event/8075.png,4,B级赛事,,past,2024-09-11 00:00:00,2024-10-06 23:59:59,"$20,000",北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8082,CBCS 大师赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/crl4b5sconkotam80seg.png,4,B级赛事,,past,2024-09-23 00:00:00,2024-09-27 23:59:59,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7556,BLAST Premier 秋季总决赛 2024,https://oss.5eplay.com/sport/csgo/event/7556.png,7,S+赛事,S+赛事,past,2024-09-25 00:00:00,2024-09-30 23:59:59,"$425,000",丹麦，哥本哈根,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8091,ESL 挑战者 卡托维兹 2024 欧洲 公开预选,https://oss.5eplay.com/sport/csgo/event/8091.png,6,资格赛B级,,past,2024-09-25 00:00:00,2024-09-27 05:00:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8092,ESL 挑战者 卡托维兹 2024 欧洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/8092.png,6,资格赛B级,,past,2024-09-27 00:00:00,2024-09-29 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8109,Telkom VS 游戏大师 2024 总决赛,https://oss.5eplay.com/sport/csgo/event/8109.png,4,B级赛事,,past,2024-09-28 00:00:00,2024-09-29 23:59:59,"$15,164",南非，约翰内斯堡,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8105,CCT 第2赛季 欧洲系列赛14,https://oss.5eplay.com/sport/csgo/event/8105.png,4,B级赛事,,past,2024-09-30 00:00:00,2024-10-14 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8107,YaLLa Compass 秋季赛 2024 竞争者,https://oss.5eplay.com/sport/csgo/event/8107.png,4,B级赛事,,past,2024-09-30 00:00:00,2024-10-24 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7602,ESL 挑战者 亚特兰大 2024,https://oss.5eplay.com/sport/csgo/event/7602.png,3,A级赛事,A级赛事,past,2024-10-04 00:00:00,2024-10-07 23:59:59,"$100,000",美国，亚特兰大,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7439,IEM 里约 2024,https://oss.5eplay.com/sport/csgo/event/7439.png,2,S级赛事,S级赛事,past,2024-10-07 00:00:00,2024-10-14 23:59:59,"$250,000",里约，巴西,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8132,阿根廷 游戏展 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cs4u81cconkotam816s0.png,4,B级赛事,,past,2024-10-11 00:00:00,2024-10-12 23:59:59,"$10,300",阿根廷，布宜诺斯艾利斯,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8006,ESL 挑战者联赛 S48 亚太区 淘汰赛,https://oss.5eplay.com/sport/csgo/event/8006.png,4,B级赛事,,past,2024-10-15 00:00:00,2024-10-18 23:59:59,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7778,RES 冠军赛 2024,https://oss.5eplay.com/sport/csgo/event/7778.png,3,A级赛事,A级赛事,past,2024-10-16 00:00:00,2024-10-20 00:00:00,"$250,000",贝尔格莱德，塞尔维亚,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7860,Elisa 埃斯波大师赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpgii1cconklgsjvia2g.png,3,A级赛事,A级赛事,past,2024-10-16 00:00:00,2024-10-21 05:59:59,"$200,000",埃斯波，芬兰,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8141,Fragadelphia Tap杯,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cs90misconkotam818o0.png,6,资格赛B级,,past,2024-10-19 00:00:00,2024-10-21 09:59:59,"$10,000",美国，宾夕法尼亚州，费城,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7791,TP 世界锦标赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/coj8cr4conklgsjvhb00.png,3,A级赛事,A级赛事,past,2024-10-21 00:00:00,2024-10-27 23:59:59,"$80,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7603,ESL 挑战者 卡托维兹 2024,https://oss.5eplay.com/sport/csgo/event/7603.png,3,A级赛事,A级赛事,past,2024-10-25 00:00:00,2024-10-28 08:59:59,"$100,000",波兰，卡托维兹,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8140,CBCS 邀请赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cs8ravcconkotam81840.png,4,B级赛事,,past,2024-10-27 00:00:00,2024-10-28 08:59:59,"$17,750",巴西，圣保罗,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8108,YaLLa Compass 秋季赛 2024,https://oss.5eplay.com/sport/csgo/event/8108.png,4,B级赛事,,past,2024-10-28 00:00:00,2024-11-12 23:59:59,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8146,Hellcase Cup 第11赛季,https://oss.5eplay.com/sport/csgo/event/8146.png,4,B级赛事,,past,2024-10-28 00:00:00,2024-11-09 23:59:59,"$45,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8151,Telekom Esports锦标赛 第3赛季,https://oss.5eplay.com/sport/csgo/event/8151.png,4,B级赛事,,past,2024-10-28 00:00:00,2024-11-06 05:59:59,"$18,470",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8154,CCT 第2赛季 南美系列赛4,https://oss.5eplay.com/sport/csgo/event/8154.png,4,B级赛事,,past,2024-10-28 00:00:00,2024-11-10 09:59:59,"$20,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8159,万圣节杯2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/csfljkkconkotam81beg.png,4,B级赛事,,past,2024-10-29 19:00:00,2024-11-01 09:00:00,"$10,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7557,BLAST Premier 全球总决赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/csfj2qsconkotam81be0.png,7,S+赛事,S+赛事,past,2024-10-30 00:00:00,2024-11-03 23:59:59,"$1,000,000",新加坡,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8070,ESL 挑战者联赛 S48 亚太区 决赛,https://oss.5eplay.com/sport/csgo/event/8070.png,4,B级赛事,,past,2024-11-02 00:00:00,2024-11-03 23:59:59,"$31,000",中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7694,TP 世界锦标赛 2024 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/coj8cr4conklgsjvhb00.png,2,S级赛事,S级赛事,past,2024-11-03 00:00:00,2024-11-04 07:59:59,"$770,000",德国，柏林,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8080,瑞典杯 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cs1ivucconkotam815g0.png,4,B级赛事,,past,2024-11-07 00:00:00,2024-11-10 00:00:00,"$48,480",瑞典，斯德哥尔摩,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7862,完美世界 上海Major 亚洲RMR,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cspig1sconkotam81f0g.png,1,Major,Major,past,2024-11-11 00:00:00,2024-11-13 23:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7863,完美世界 上海Major 美洲RMR,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cspig3kconkotam81f10.png,1,Major,Major,past,2024-11-12 00:00:00,2024-11-15 23:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8152,Telekom Esports 锦标赛 第3季 决赛,https://oss.5eplay.com/sport/csgo/event/8152.png,4,B级赛事,,past,2024-11-16 00:00:00,2024-11-16 23:59:59,"$35,855",匈牙利，布达佩斯,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7864,完美世界 上海Major 欧洲RMR A组,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cspig54conkotam81f1g.png,1,Major,Major,past,2024-11-17 00:00:00,2024-11-20 23:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8187,CCT 第2赛季 南美系列赛5,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/csskrf4conkotam81h0g.png,4,B级赛事,,past,2024-11-18 00:00:00,2024-12-01 23:59:59,"$20,000",南美洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7865,完美世界 上海Major 欧洲RMR B组,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/csq334cconkotam81f60.png,1,Major,Major,past,2024-11-21 00:00:00,2024-11-24 23:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7567,ESL Impact 联赛 第6赛季 决赛,https://oss.5eplay.com/sport/csgo/event/7567.png,3,A级赛事,A级赛事,past,2024-11-22 00:00:00,2024-11-24 23:59:59,"$123,000",瑞典，斯德哥尔摩,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8166,Tipsport 2024 总决赛,https://oss.5eplay.com/sport/csgo/event/8166.png,4,B级赛事,,past,2024-11-22 00:00:00,2024-11-24 23:59:59,"$65,347",捷克，布尔诺,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8194,Desafio Brasileiro de 电子竞技 2024 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/csvvnbsconkotam81hfg.png,4,B级赛事,,past,2024-11-22 00:00:00,2024-11-24 23:59:59,"$23,470",巴西，贝洛奥利藏特,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7861,完美世界 上海 Major 2024 开幕阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpp70esconklgsjviksg.png,1,Major,Major,past,2024-11-30 00:00:00,2024-12-03 20:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7524,完美世界 上海 Major 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cpp70esconklgsjviksg.png,1,Major,Major,past,2024-12-05 00:00:00,2024-12-15 23:59:59,"$1,250,000",中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8079,Fragadelphia 第18季,https://oss.5eplay.com/sport/csgo/event/8079.png,4,B级赛事,,past,2024-12-06 00:00:00,2024-12-09 08:59:59,"$25,000",美国，密苏里州堪萨斯城,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8209,圣诞节杯 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ct6nq3cconkotam81kb0.png,4,B级赛事,,past,2024-12-09 00:00:00,2024-12-18 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8219,Frost and Fire 南美洲第一赛季封闭资格赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctduvj4conkqmjpn7evg.png,6,资格赛B级,,past,2024-12-13 00:00:00,2024-12-21 23:59:59,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8212,REL 第4赛季 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ct9q1gsconkqmjpn7aa0.png,4,B级赛事,,past,2024-12-14 00:00:00,2024-12-16 09:00:00,"$27,955",罗马尼亚，布加勒斯特,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8222,RESF 公开赛 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctf34l4conkqmjpn7fkg.png,6,资格赛B级,,past,2024-12-15 00:00:00,2024-12-15 23:59:59,"$11,000",俄罗斯，莫斯科,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8227,Skin Club 圣诞杯 2024,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctgh354conkqmjpn7gk0.png,4,B级赛事,,past,2024-12-18 19:00:00,2024-12-22 19:00:00,"$15,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
